exponent,min_runtime_old,min_runtime_new
569,7.1499998739454895e-06,7.160000677686185e-06
570,7.569997251266614e-06,7.169997843448073e-06
571,7.630002073710784e-06,7.660000846954063e-06
572,8.16000101622194e-06,7.200000254670158e-06
573,7.419999747071415e-06,7.651000487385318e-06
574,7.980001100804657e-06,7.651000487385318e-06
575,7.919999916339293e-06,8.051003533182666e-06
576,9.040002623805776e-06,6.710000889142975e-06
577,6.919999577803537e-06,6.959999154787511e-06
578,7.43000055081211e-06,6.980000762268901e-06
579,7.360002200584859e-06,7.4400013545528054e-06
580,7.810001989128068e-06,6.930000381544232e-06
581,7.2900002123788e-06,7.329999789362773e-06
582,7.769998774165288e-06,7.329999789362773e-06
583,7.729999197181314e-06,7.7600016084034e-06
584,8.200000593205914e-06,6.850001227576286e-06
585,7.470000127796084e-06,7.479997293557972e-06
586,6.829999620094895e-06,7.070000719977543e-06
587,8.070001058513299e-06,8.13999940874055e-06
588,8.39999847812578e-06,7.400001777568832e-06
589,8.319999324157834e-06,8.200000593205914e-06
590,8.908999006962404e-06,8.18000262370333e-06
591,8.499999239575118e-06,8.719998731976375e-06
592,9.119998139794916e-06,6.889000360388309e-06
593,8.089999028015882e-06,7.759997970424592e-06
594,7.399998139590025e-06,7.749997166683897e-06
595,6.22999868937768e-06,6.359998224070296e-06
596,7.009999535512179e-06,7.470000127796084e-06
597,6.570000550709665e-06,8.189999789465219e-06
598,6.70000008540228e-06,8.130002242978662e-06
599,6.8199988163542e-06,7.0499991124961525e-06
600,7.030001142993569e-06,7.570000889245421e-06
601,8.129998604999855e-06,6.519996532006189e-06
602,6.729998858645558e-06,6.590002158191055e-06
603,8.179998985724524e-06,9.06000059330836e-06
604,8.700000762473792e-06,8.349998097401112e-06
605,8.570001227781177e-06,8.499999239575118e-06
606,9.039998985826969e-06,7.180002285167575e-06
607,7.1499998739454895e-06,7.4499985203146935e-06
608,9.030001820065081e-06,7.009999535512179e-06
609,8.309998520417139e-06,8.380000508623198e-06
610,8.830000297166407e-06,8.260001777671278e-06
611,8.25999813969247e-06,8.700000762473792e-06
612,7.489998097298667e-06,7.709997589699924e-06
613,8.16000101622194e-06,8.229999366449192e-06
614,8.760001946939155e-06,6.7499968281481415e-06
615,6.670001312159002e-06,8.70999792823568e-06
616,7.089998689480126e-06,7.719998393440619e-06
617,6.520000169984996e-06,8.240000170189887e-06
618,6.72000169288367e-06,8.369999704882503e-06
619,8.759998308960348e-06,8.799997885944322e-06
620,7.509999704780057e-06,6.379999831551686e-06
621,8.860002708388492e-06,7.319998985622078e-06
622,7.479997293557972e-06,8.72899909154512e-06
623,7.111000741133466e-06,7.120001100702211e-06
624,8.74900069902651e-06,7.791000825818628e-06
625,7.100003131199628e-06,8.420000085607171e-06
626,7.340000593103468e-06,8.309998520417139e-06
627,6.769998435629532e-06,8.779999916441739e-06
628,7.85999873187393e-06,8.200000593205914e-06
629,9.520001185592264e-06,8.700000762473792e-06
630,9.489998774370179e-06,8.719998731976375e-06
631,9.240000508725643e-06,8.819999493425712e-06
632,9.999999747378752e-06,8.319999324157834e-06
633,9.070001397049055e-06,8.740000339457765e-06
634,9.280000085709617e-06,8.89000148163177e-06
635,9.250001312466338e-06,9.34000127017498e-06
636,9.789997420739383e-06,8.809998689685017e-06
637,8.84999826666899e-06,9.190000128000975e-06
638,9.67000232776627e-06,8.670001989230514e-06
639,9.119998139794916e-06,1.0330000804970041e-05
640,9.90999978967011e-06,7.74000000092201e-06
641,7.870003173593432e-06,7.959999493323267e-06
642,8.269998943433166e-06,8.060000254772604e-06
643,8.229999366449192e-06,7.700000423938036e-06
644,8.390001312363893e-06,7.369999366346747e-06
645,7.829999958630651e-06,7.829999958630651e-06
646,8.380000508623198e-06,7.949998689582571e-06
647,8.380000508623198e-06,8.440001693088561e-06
648,8.920000254875049e-06,7.651000487385318e-06
649,7.968999852892011e-06,8.079998224275187e-06
650,8.539998816559091e-06,8.050999895203859e-06
651,8.000002708286047e-06,8.539998816559091e-06
652,9.100000170292333e-06,8.300001354655251e-06
653,8.650000381749123e-06,8.549999620299786e-06
654,9.380000847158954e-06,8.609997166786343e-06
655,7.959999493323267e-06,9.300001693191007e-06
656,7.589998858748004e-06,7.66999801271595e-06
657,7.4500021582935005e-06,8.290000550914556e-06
658,8.740000339457765e-06,8.200000593205914e-06
659,6.710000889142975e-06,8.700000762473792e-06
660,6.790000043110922e-06,6.4399973780382425e-06
661,8.260001777671278e-06,8.570001227781177e-06
662,9.260002116207033e-06,8.660001185489818e-06
663,9.270999726140872e-06,9.740000677993521e-06
664,9.428997145732865e-06,8.340000931639224e-06
665,8.510996849508956e-06,8.660001185489818e-06
666,9.100000170292333e-06,8.579998393543065e-06
667,8.33000012789853e-06,8.480001270072535e-06
668,9.309998858952895e-06,7.939997885841876e-06
669,9.409999620402232e-06,9.389998012920842e-06
670,9.79000105871819e-06,9.329996828455478e-06
671,9.7699994512368e-06,9.940002200892195e-06
672,9.890001820167527e-06,7.530001312261447e-06
673,8.539998816559091e-06,8.310002158395946e-06
674,9.20000093174167e-06,8.63000241224654e-06
675,8.61000080476515e-06,9.139999747276306e-06
676,9.659997886046767e-06,7.83999712439254e-06
677,9.190000128000975e-06,9.219998901244253e-06
678,9.690000297268853e-06,9.090003004530445e-06
679,9.669998689787462e-06,9.210001735482365e-06
680,1.016999885905534e-05,8.520000847056508e-06
681,8.730003173695877e-06,9.039998985826969e-06
682,9.610001143300906e-06,9.069997759070247e-06
683,9.510000381851569e-06,9.729999874252826e-06
684,1.005000012810342e-05,8.959999831859022e-06
685,9.400002454640344e-06,9.370000043418258e-06
686,1.0010000551119447e-05,9.399998816661537e-06
687,9.10999733605422e-06,9.960000170394778e-06
688,1.0399999155197293e-05,8.360002539120615e-06
689,9.06000059330836e-06,8.939998224377632e-06
690,9.34000127017498e-06,9.039998985826969e-06
691,9.7699994512368e-06,9.989998943638057e-06
692,9.499999578110874e-06,8.970000635599717e-06
693,9.31999966269359e-06,9.60000033956021e-06
694,1.0119998478330672e-05,9.430001227883622e-06
695,1.0010000551119447e-05,9.980001777876168e-06
696,1.035999957821332e-05,9.049999789567664e-06
697,9.570998372510076e-06,9.660001524025574e-06
698,9.94900256046094e-06,9.420000424142927e-06
699,9.889001375995576e-06,1.0280000424245372e-05
700,1.0489002306712791e-05,9.249000868294388e-06
701,9.90899934549816e-06,9.990999387810007e-06
702,1.047999830916524e-05,9.990999387810007e-06
703,1.0509000276215374e-05,1.0379997547715902e-05
704,1.0650001058820635e-05,7.940001523820683e-06
705,8.400002116104588e-06,9.020001016324386e-06
706,9.100000170292333e-06,8.56999758980237e-06
707,8.950002666097134e-06,9.150000551017001e-06
708,7.200000254670158e-06,6.4399973780382425e-06
709,6.790000043110922e-06,6.829999620094895e-06
710,8.809998689685017e-06,6.750000466126949e-06
711,9.520001185592264e-06,9.17999932426028e-06
712,7.700000423938036e-06,7.38999733584933e-06
713,8.539998816559091e-06,6.7399996623862535e-06
714,6.959999154787511e-06,6.6400025389157236e-06
715,6.980000762268901e-06,7.029997505014762e-06
716,9.429997589904815e-06,8.89000148163177e-06
717,6.900001608300954e-06,7.000002369750291e-06
718,7.360002200584859e-06,9.199997293762863e-06
719,7.319998985622078e-06,7.500002539018169e-06
720,8.948998583946377e-06,7.1599970397073776e-06
721,8.859999070409685e-06,9.171002602670342e-06
722,1.0271000064676628e-05,9.139999747276306e-06
723,1.0289000783814117e-05,1.0430998372612521e-05
724,9.939998562913388e-06,9.109000529861078e-06
725,9.780000254977494e-06,9.610001143300906e-06
726,9.980001777876168e-06,1.0100000508828089e-05
727,1.0079998901346698e-05,9.969997336156666e-06
728,1.0690000635804608e-05,8.950002666097134e-06
729,9.448998753214255e-06,1.0000003385357559e-05
730,9.411000064574182e-06,9.580002370057628e-06
731,9.691000741440803e-06,9.939998562913388e-06
732,1.0948999261017889e-05,9.440002031624317e-06
733,1.0259998816763982e-05,1.0420000762678683e-05
734,1.0179999662796035e-05,1.035999957821332e-05
735,1.0269999620504677e-05,1.0630003089318052e-05
736,1.168000017059967e-05,9.389998012920842e-06
737,9.709998266771436e-06,9.780000254977494e-06
738,1.0269999620504677e-05,9.660001524025574e-06
739,9.679999493528157e-06,1.0189996828557923e-05
740,1.0730000212788582e-05,9.65000072028488e-06
741,1.0119998478330672e-05,1.0250001651002094e-05
742,1.0750001820269972e-05,1.0109997674589977e-05
743,1.064000025507994e-05,1.0730000212788582e-05
744,1.1129999620607123e-05,9.570001566316932e-06
745,9.31999966269359e-06,1.019000046653673e-05
746,1.0659998224582523e-05,1.0109997674589977e-05
747,1.0629999451339245e-05,1.0669999028323218e-05
748,1.1159998393850401e-05,1.0140000085812062e-05
749,1.0530002327868715e-05,1.0579999070614576e-05
750,1.1129999620607123e-05,1.0679999832063913e-05
751,1.1079999239882454e-05,1.1160002031829208e-05
752,1.1649997759377584e-05,9.740000677993521e-06
753,1.0230000043520704e-05,1.030999919748865e-05
754,1.0790001397253945e-05,1.0150000889552757e-05
755,1.0589999874355271e-05,1.0699997801566496e-05
756,1.123000038205646e-05,1.0040002962341532e-05
757,1.064000025507994e-05,1.0659998224582523e-05
758,1.1190000805072486e-05,1.0519997886149213e-05
759,1.0960000508930534e-05,1.109000004362315e-05
760,1.1579999409150332e-05,1.0110001312568784e-05
761,1.0690000635804608e-05,1.0690000635804608e-05
762,1.1089996405644342e-05,1.0539999493630603e-05
763,1.0908999684033915e-05,1.1009000445483252e-05
764,1.1590000212891027e-05,1.066000186256133e-05
765,1.109000004362315e-05,1.123000038205646e-05
766,1.1660002201097086e-05,1.1199997970834374e-05
767,1.1590000212891027e-05,1.1669999366858974e-05
768,1.2180000339867547e-05,8.670001989230514e-06
769,9.150000551017001e-06,8.790000720182434e-06
770,9.010000212583691e-06,9.040002623805776e-06
771,9.629999112803489e-06,9.659997886046767e-06
772,9.940002200892195e-06,9.069997759070247e-06
773,9.549999958835542e-06,9.649997082306072e-06
774,1.0060000931844115e-05,9.499999578110874e-06
775,1.0020001354860142e-05,1.0089999705087394e-05
776,1.0559997463133186e-05,9.069997759070247e-06
777,9.269999281968921e-06,9.709998266771436e-06
778,9.960000170394778e-06,9.580002370057628e-06
779,1.0150000889552757e-05,1.0220002877758816e-05
780,1.0669999028323218e-05,9.65000072028488e-06
781,1.0160001693293452e-05,1.0219999239780009e-05
782,9.760002285474911e-06,9.150000551017001e-06
783,1.0459996701683849e-05,1.066000186256133e-05
784,1.109000004362315e-05,9.100000170292333e-06
785,8.819999493425712e-06,8.84999826666899e-06
786,1.0340001608710736e-05,9.570001566316932e-06
787,1.0199997632298619e-05,1.0259998816763982e-05
788,1.066000186256133e-05,9.60000033956021e-06
789,1.0059997293865308e-05,1.021000207401812e-05
790,1.0669002222130075e-05,1.0059997293865308e-05
791,1.0569001460680738e-05,1.0608997399685904e-05
792,1.0509000276215374e-05,9.660001524025574e-06
793,1.006900129141286e-05,1.0128998837899417e-05
794,1.0679999832063913e-05,1.0120002116309479e-05
795,9.949999366654083e-06,9.739997040014714e-06
796,1.1290001566521823e-05,1.016999885905534e-05
797,9.949999366654083e-06,1.0129999282071367e-05
798,7.809998351149261e-06,8.220002200687304e-06
799,1.0659998224582523e-05,7.83999712439254e-06
800,8.219998562708497e-06,6.529997335746884e-06
801,9.349998435936868e-06,6.829999620094895e-06
802,9.920000593410805e-06,6.759997631888837e-06
803,7.1499998739454895e-06,7.2900002123788e-06
804,8.060000254772604e-06,6.750000466126949e-06
805,7.499998901039362e-06,7.499998901039362e-06
806,7.650000043213367e-06,7.0499991124961525e-06
807,7.490001735277474e-06,7.88000033935532e-06
808,1.0740001016529277e-05,9.31999966269359e-06
809,8.13999940874055e-06,8.720002369955182e-06
810,1.030999919748865e-05,7.600003300467506e-06
811,7.869999535614625e-06,8.02000067778863e-06
812,1.0889998520724475e-05,7.399998139590025e-06
813,8.35000173537992e-06,1.0370000381954014e-05
814,8.27999974717386e-06,7.639999239472672e-06
815,1.0730000212788582e-05,1.0670002666302025e-05
816,1.1299998732283711e-05,9.4600000011269e-06
817,9.899998985929415e-06,1.005000012810342e-05
818,1.0079998901346698e-05,1.0059997293865308e-05
819,8.060000254772604e-06,1.0269999620504677e-05
820,7.90000194683671e-06,7.399998139590025e-06
821,1.0230000043520704e-05,1.0010000551119447e-05
822,8.58999919728376e-06,7.390000973828137e-06
823,7.700000423938036e-06,7.849997928133234e-06
824,1.1860000086016953e-05,9.880001016426831e-06
825,1.0100000508828089e-05,8.660001185489818e-06
826,1.0470001143403351e-05,1.0399999155197293e-05
827,1.0809999366756529e-05,1.0939998901449144e-05
828,1.097000131267123e-05,1.0430001566419378e-05
829,1.1050000466639176e-05,1.1240001185797155e-05
830,1.1560001439647749e-05,1.1140000424347818e-05
831,1.1000000085914508e-05,1.1150001228088513e-05
832,1.1430001904955134e-05,8.930001058615744e-06
833,9.269999281968921e-06,9.259998478228226e-06
834,1.0099996870849282e-05,9.330000466434285e-06
835,1.0039999324362725e-05,1.0030002158600837e-05
836,1.0449999535921961e-05,9.399998816661537e-06
837,9.980001777876168e-06,1.005000012810342e-05
838,1.042999792844057e-05,9.949999366654083e-06
839,1.0290001227986068e-05,1.0399999155197293e-05
840,1.0989999282173812e-05,9.800001862458885e-06
841,9.879997378448024e-06,9.920000593410805e-06
842,1.0119998478330672e-05,1.0159998055314645e-05
843,1.0089999705087394e-05,1.0160001693293452e-05
844,1.0609997843857855e-05,9.560000762576237e-06
845,9.999999747378752e-06,1.002999852062203e-05
846,1.0560001101111993e-05,1.0140000085812062e-05
847,1.0579999070614576e-05,1.0579999070614576e-05
848,1.1569998605409637e-05,9.349998435936868e-06
849,1.078000059351325e-05,9.960000170394778e-06
850,1.0379997547715902e-05,1.106999843614176e-05
851,1.0370000381954014e-05,1.1570002243388444e-05
852,1.0930001735687256e-05,1.0849998943740502e-05
853,1.1359999916749075e-05,1.1499996617203578e-05
854,1.1651001841528341e-05,1.179999890155159e-05
855,1.2168999091954902e-05,1.1428997822804376e-05
856,1.1899999663000926e-05,1.101999805541709e-05
857,1.1290998372714967e-05,1.1591000657062978e-05
858,1.1831001756945625e-05,1.0460000339662656e-05
859,1.1951000487897545e-05,1.1909000022569671e-05
860,1.0719999409047887e-05,9.840001439442858e-06
861,1.1749001714633778e-05,1.1519998224684969e-05
862,1.0831001418409869e-05,1.1611002264544368e-05
863,1.0339997970731929e-05,1.1899999663000926e-05
864,1.0749998182291165e-05,8.689999958733097e-06
865,9.219998901244253e-06,9.229999704984948e-06
866,9.669998689787462e-06,9.150000551017001e-06
867,9.610001143300906e-06,9.660001524025574e-06
868,1.0219999239780009e-05,9.280000085709617e-06
869,9.609997505322099e-06,9.7699994512368e-06
870,1.019000046653673e-05,9.700001101009548e-06
871,1.0019997716881335e-05,1.021000207401812e-05
872,1.0740001016529277e-05,9.249997674487531e-06
873,9.57999873207882e-06,9.710001904750243e-06
874,1.021000207401812e-05,9.720002708490938e-06
875,1.0059997293865308e-05,1.0080002539325505e-05
876,1.1979998816968873e-05,1.075999898603186e-05
877,1.1131000064779073e-05,1.1220003216294572e-05
878,1.1449003068264574e-05,1.1140000424347818e-05
879,9.039998985826969e-06,1.1719999747583643e-05
880,1.2149001122452319e-05,8.98899816093035e-06
881,1.0539999493630603e-05,1.0828996892087162e-05
882,1.1100000847363845e-05,1.1050000466639176e-05
883,1.106999843614176e-05,1.1399999493733048e-05
884,8.629998774267733e-06,1.1000000085914508e-05
885,8.260001777671278e-06,1.1460000678198412e-05
886,1.1159998393850401e-05,8.900002285372466e-06
887,8.579998393543065e-06,1.1970001651206985e-05
888,1.1979998816968873e-05,1.1660002201097086e-05
889,1.134999911300838e-05,1.1239997547818348e-05
890,1.19399992399849e-05,1.1309999536024407e-05
891,1.1870000889757648e-05,1.1800002539530396e-05
892,1.2500000593718141e-05,1.1200001608813182e-05
893,1.1770000128308311e-05,1.1789998097810894e-05
894,1.2349999451544136e-05,1.1629999789875e-05
895,1.2270000297576189e-05,1.2239997886354104e-05
896,1.2800002878066152e-05,9.800001862458885e-06
897,1.0340001608710736e-05,1.0289000783814117e-05
898,1.0748997738119215e-05,1.0140000085812062e-05
899,1.0689000191632658e-05,1.064000025507994e-05
900,1.1180000001331791e-05,1.018900002236478e-05
901,1.042899748426862e-05,1.0029001714428887e-05
902,1.1249998351559043e-05,1.0629999451339245e-05
903,1.1199997970834374e-05,1.1269999959040433e-05
904,1.1669999366858974e-05,1.005000012810342e-05
905,1.0709998605307192e-05,1.04000027931761e-05
906,1.0979998478433117e-05,1.0239997209282592e-05
907,1.1330001143505797e-05,1.1300002370262519e-05
908,8.75000114319846e-06,7.489998097298667e-06
909,8.880000677891076e-06,9.580002370057628e-06
910,8.429997251369059e-06,1.1080002877861261e-05
911,1.1669999366858974e-05,1.1860000086016953e-05
912,1.2489999789977446e-05,1.0470001143403351e-05
913,9.740000677993521e-06,1.0960000508930534e-05
914,1.1159998393850401e-05,9.409999620402232e-06
915,9.030998626258224e-06,1.1579999409150332e-05
916,1.2069998774677515e-05,1.0820000170497224e-05
917,1.1310003174003214e-05,1.1380001524230465e-05
918,8.75000114319846e-06,1.1029998859157786e-05
919,1.1710002581821755e-05,1.1719999747583643e-05
920,1.2269996659597382e-05,1.089999932446517e-05
921,9.019997378345579e-06,1.1269999959040433e-05
922,1.019000046653673e-05,1.1280000762781128e-05
923,8.75000114319846e-06,9.040002623805776e-06
924,9.070001397049055e-06,1.1240001185797155e-05
925,8.539998816559091e-06,9.089999366551638e-06
926,9.219998901244253e-06,8.620001608505845e-06
927,8.959999831859022e-06,9.110000974033028e-06
928,9.229999704984948e-06,7.690003258176148e-06
929,7.74000000092201e-06,7.829999958630651e-06
930,8.189999789465219e-06,1.0769999789772555e-05
931,8.130002242978662e-06,8.150000212481245e-06
932,1.109000004362315e-05,8.37000334286131e-06
